holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,is_rush_hour,transport_demand_level,temp_celsius,electricity_demand_level,water_service_demand_level,is_holiday
,276.93,0.0,0.0,90,Rain,light rain,2012-11-07 22:00:00,1544.0,22,2,False,False,Low,3.7800000000000296,High,Low,0
,276.76,0.0,0.0,90,Clouds,overcast clouds,2012-11-07 23:00:00,1219.0,23,2,False,False,Low,3.6100000000000136,High,Low,0
,276.79,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 00:00:00,783.0,0,3,False,False,Low,3.640000000000043,High,Low,0
,276.64,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 01:00:00,357.0,1,3,False,False,Low,3.490000000000009,High,Low,0
,276.41,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 02:00:00,286.0,2,3,False,False,Low,3.2600000000000477,High,Low,0
,276.32,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 03:00:00,396.0,3,3,False,False,Low,3.170000000000016,High,Low,0
,276.32,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 04:00:00,791.0,4,3,False,False,Low,3.170000000000016,High,Low,0
,276.29,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 05:00:00,2681.0,5,3,False,False,Medium,3.140000000000043,High,Low,0
,276.29,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 06:00:00,5614.0,6,3,False,False,High,3.140000000000043,High,Low,0
,276.38,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 07:00:00,6834.0,7,3,False,True,High,3.230000000000018,High,Low,0
,276.94,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 08:00:00,6280.0,8,3,False,True,High,3.7900000000000205,High,Low,0
,277.39,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 09:00:00,5460.0,9,3,False,True,High,4.240000000000009,High,Low,0
,278.31,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 10:00:00,4670.0,10,3,False,False,High,5.160000000000025,Medium,Low,0
,278.71,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 11:00:00,5071.0,11,3,False,False,High,5.560000000000002,Medium,Low,0
,279.86,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 12:00:00,5246.0,12,3,False,False,High,6.710000000000036,Medium,Low,0
,279.97,0.0,0.0,75,Clouds,broken clouds,2012-11-08 13:00:00,5039.0,13,3,False,False,High,6.82000000000005,Medium,Low,0
,280.53,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 14:00:00,5411.0,14,3,False,False,High,7.3799999999999955,Medium,Low,0
,280.57,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 15:00:00,5866.0,15,3,False,False,High,7.420000000000016,Medium,Low,0
,280.3,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 16:00:00,6556.0,16,3,False,True,High,7.150000000000034,Medium,Low,0
,279.79,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 17:00:00,6204.0,17,3,False,True,High,6.640000000000043,Medium,Low,0
,278.91,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 18:00:00,4688.0,18,3,False,True,High,5.760000000000048,Medium,Low,0
,277.79,0.0,0.0,40,Clouds,scattered clouds,2012-11-08 19:00:00,3326.0,19,3,False,False,Medium,4.640000000000043,High,Low,0
,277.0,0.0,0.0,75,Clouds,broken clouds,2012-11-08 20:00:00,3229.0,20,3,False,False,Medium,3.8500000000000227,High,Low,0
,276.52,0.0,0.0,75,Clouds,broken clouds,2012-11-08 21:00:00,2790.0,21,3,False,False,Medium,3.3700000000000045,High,Low,0
,276.25,0.0,0.0,40,Clouds,scattered clouds,2012-11-08 22:00:00,1946.0,22,3,False,False,Low,3.1000000000000227,High,Low,0
,276.1,0.0,0.0,90,Clouds,overcast clouds,2012-11-08 23:00:00,1181.0,23,3,False,False,Low,2.9500000000000455,High,Low,0
,276.1,0.0,0.0,75,Clouds,broken clouds,2012-11-09 00:00:00,649.0,0,4,False,False,Low,2.9500000000000455,High,Low,0
,275.91,0.0,0.0,40,Clouds,scattered clouds,2012-11-09 01:00:00,422.0,1,4,False,False,Low,2.7600000000000477,High,Low,0
,275.69,0.0,0.0,40,Clouds,scattered clouds,2012-11-09 02:00:00,340.0,2,4,False,False,Low,2.5400000000000205,High,Low,0
,275.4,0.0,0.0,40,Clouds,scattered clouds,2012-11-09 03:00:00,365.0,3,4,False,False,Low,2.25,High,Low,0
,275.44,0.0,0.0,20,Clouds,few clouds,2012-11-09 04:00:00,683.0,4,4,False,False,Low,2.2900000000000205,High,Low,0
,275.35,0.0,0.0,20,Clouds,few clouds,2012-11-09 05:00:00,2471.0,5,4,False,False,Medium,2.2000000000000455,High,Low,0
,275.4,0.0,0.0,1,Clear,sky is clear,2012-11-09 06:00:00,5538.0,6,4,False,False,High,2.25,High,Low,0
,275.4,0.0,0.0,1,Clear,sky is clear,2012-11-09 07:00:00,6880.0,7,4,False,True,High,2.25,High,Low,0
,275.89,0.0,0.0,1,Clear,sky is clear,2012-11-09 08:00:00,5906.0,8,4,False,True,High,2.740000000000009,High,Low,0
,277.07,0.0,0.0,1,Clear,sky is clear,2012-11-09 09:00:00,5234.0,9,4,False,True,High,3.920000000000016,High,Low,0
,278.66,0.0,0.0,1,Clear,sky is clear,2012-11-09 10:00:00,4719.0,10,4,False,False,High,5.510000000000048,Medium,Low,0
,282.16,0.0,0.0,75,Clouds,broken clouds,2012-11-09 11:00:00,5304.0,11,4,False,False,High,9.010000000000048,Medium,Low,0
,282.49,0.0,0.0,1,Clear,sky is clear,2012-11-09 12:00:00,5487.0,12,4,False,False,High,9.340000000000032,Medium,Low,0
,284.21,0.0,0.0,40,Clouds,scattered clouds,2012-11-09 13:00:00,5532.0,13,4,False,False,High,11.060000000000002,Medium,Low,0
,284.57,0.0,0.0,40,Clouds,scattered clouds,2012-11-09 14:00:00,5816.0,14,4,False,False,High,11.420000000000016,Medium,Low,0
,284.64,0.0,0.0,75,Clouds,broken clouds,2012-11-09 15:00:00,5958.0,15,4,False,False,High,11.490000000000009,Medium,Low,0
,284.11,0.0,0.0,40,Clouds,scattered clouds,2012-11-09 16:00:00,6455.0,16,4,False,True,High,10.960000000000036,Medium,Low,0
,282.06,0.0,0.0,40,Clouds,scattered clouds,2012-11-09 17:00:00,6154.0,17,4,False,True,High,8.910000000000025,Medium,Low,0
,279.8,0.0,0.0,20,Clouds,few clouds,2012-11-09 18:00:00,5330.0,18,4,False,True,High,6.650000000000034,Medium,Low,0
,278.54,0.0,0.0,20,Clouds,few clouds,2012-11-09 19:00:00,3540.0,19,4,False,False,Medium,5.390000000000043,Medium,Low,0
,278.09,0.0,0.0,1,Clear,sky is clear,2012-11-09 20:00:00,3193.0,20,4,False,False,Medium,4.939999999999998,High,Low,0
,277.88,0.0,0.0,1,Clear,sky is clear,2012-11-09 21:00:00,2948.0,21,4,False,False,Medium,4.730000000000018,High,Low,0
,277.36,0.0,0.0,20,Clouds,few clouds,2012-11-09 22:00:00,2496.0,22,4,False,False,Medium,4.210000000000036,High,Low,0
,277.25,0.0,0.0,20,Clouds,few clouds,2012-11-09 23:00:00,1707.0,23,4,False,False,Low,4.100000000000023,High,Low,0
,276.64,0.0,0.0,1,Clear,sky is clear,2012-11-10 00:00:00,1090.0,0,5,True,False,Low,3.490000000000009,High,Low,0
,275.98,0.0,0.0,1,Clear,sky is clear,2012-11-10 01:00:00,735.0,1,5,True,False,Low,2.830000000000041,High,Low,0
,275.73,0.0,0.0,1,Clear,sky is clear,2012-11-10 02:00:00,537.0,2,5,True,False,Low,2.580000000000041,High,Low,0
,275.63,0.0,0.0,20,Clouds,few clouds,2012-11-10 03:00:00,371.0,3,5,True,False,Low,2.480000000000018,High,Low,0
,275.29,0.0,0.0,20,Clouds,few clouds,2012-11-10 04:00:00,397.0,4,5,True,False,Low,2.140000000000043,High,Low,0
,275.25,0.0,0.0,75,Clouds,broken clouds,2012-11-10 05:00:00,696.0,5,5,True,False,Low,2.1000000000000227,High,Low,0
,275.1,0.0,0.0,40,Mist,mist,2012-11-10 06:00:00,1301.0,6,5,True,False,Low,1.9500000000000455,High,Low,0
,275.23,0.0,0.0,40,Clouds,scattered clouds,2012-11-10 07:00:00,1932.0,7,5,True,False,Low,2.080000000000041,High,Low,0
,276.09,0.0,0.0,20,Clouds,few clouds,2012-11-10 08:00:00,2952.0,8,5,True,False,Medium,2.9399999999999977,High,Low,0
,277.86,0.0,0.0,20,Clouds,few clouds,2012-11-10 09:00:00,3529.0,9,5,True,False,Medium,4.710000000000036,High,Low,0
,280.05,0.0,0.0,20,Clouds,few clouds,2012-11-10 10:00:00,3837.0,10,5,True,False,Medium,6.900000000000034,Medium,Low,0
,281.75,0.0,0.0,20,Clouds,few clouds,2012-11-10 11:00:00,4338.0,11,5,True,False,Medium,8.600000000000023,Medium,Low,0
,283.15,0.0,0.0,20,Clouds,few clouds,2012-11-10 12:00:00,4762.0,12,5,True,False,High,10.0,Medium,Low,0
,283.99,0.0,0.0,75,Clouds,broken clouds,2012-11-10 13:00:00,4367.0,13,5,True,False,Medium,10.840000000000032,Medium,Low,0
,284.03,0.0,0.0,75,Clouds,broken clouds,2012-11-10 14:00:00,4369.0,14,5,True,False,Medium,10.879999999999995,Medium,Low,0
,283.98,0.0,0.0,1,Clear,sky is clear,2012-11-10 15:00:00,4536.0,15,5,True,False,Medium,10.830000000000041,Medium,Low,0
,283.0,0.0,0.0,1,Clear,sky is clear,2012-11-10 16:00:00,4520.0,16,5,True,False,Medium,9.850000000000023,Medium,Low,0
,281.46,0.0,0.0,90,Clouds,overcast clouds,2012-11-10 17:00:00,4677.0,17,5,True,False,High,8.310000000000002,Medium,Low,0
,280.71,0.0,0.0,90,Clouds,overcast clouds,2012-11-10 18:00:00,4025.0,18,5,True,False,Medium,7.560000000000002,Medium,Low,0
,280.24,0.0,0.0,90,Clouds,overcast clouds,2012-11-10 19:00:00,3128.0,19,5,True,False,Medium,7.090000000000032,Medium,Low,0
,280.18,0.0,0.0,90,Clouds,overcast clouds,2012-11-10 20:00:00,2905.0,20,5,True,False,Medium,7.03000000000003,Medium,Low,0
,280.08,0.0,0.0,90,Clouds,overcast clouds,2012-11-10 21:00:00,2853.0,21,5,True,False,Medium,6.930000000000007,Medium,Low,0
,280.23,0.0,0.0,90,Clouds,overcast clouds,2012-11-10 22:00:00,3288.0,22,5,True,False,Medium,7.080000000000041,Medium,Low,0
,280.33,0.0,0.0,90,Clouds,overcast clouds,2012-11-10 23:00:00,2239.0,23,5,True,False,Medium,7.180000000000007,Medium,Low,0
,280.27,0.0,0.0,90,Haze,haze,2012-11-11 00:00:00,1381.0,0,6,True,False,Low,7.1200000000000045,Medium,Low,0
,279.87,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 01:00:00,922.0,1,6,True,False,Low,6.720000000000027,Medium,Low,0
,279.87,0.0,0.0,90,Rain,light rain,2012-11-11 01:00:00,922.0,1,6,True,False,Low,6.720000000000027,Medium,Low,0
,279.87,0.0,0.0,90,Haze,haze,2012-11-11 01:00:00,922.0,1,6,True,False,Low,6.720000000000027,Medium,Low,0
,279.87,0.0,0.0,90,Mist,mist,2012-11-11 01:00:00,922.0,1,6,True,False,Low,6.720000000000027,Medium,Low,0
,280.01,0.0,0.0,90,Mist,mist,2012-11-11 02:00:00,626.0,2,6,True,False,Low,6.860000000000014,Medium,Low,0
,280.01,0.0,0.0,90,Haze,haze,2012-11-11 02:00:00,626.0,2,6,True,False,Low,6.860000000000014,Medium,Low,0
,280.01,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 02:00:00,626.0,2,6,True,False,Low,6.860000000000014,Medium,Low,0
,280.26,0.0,0.0,90,Rain,light rain,2012-11-11 03:00:00,331.0,3,6,True,False,Low,7.110000000000014,Medium,Low,0
,280.26,0.0,0.0,90,Mist,mist,2012-11-11 03:00:00,331.0,3,6,True,False,Low,7.110000000000014,Medium,Low,0
,280.26,0.0,0.0,90,Haze,haze,2012-11-11 03:00:00,331.0,3,6,True,False,Low,7.110000000000014,Medium,Low,0
,280.26,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-11-11 03:00:00,331.0,3,6,True,False,Low,7.110000000000014,Medium,Low,0
,280.1,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-11-11 04:00:00,304.0,4,6,True,False,Low,6.9500000000000455,Medium,Low,0
,280.1,0.0,0.0,90,Mist,mist,2012-11-11 04:00:00,304.0,4,6,True,False,Low,6.9500000000000455,Medium,Low,0
,280.1,0.0,0.0,90,Haze,haze,2012-11-11 04:00:00,304.0,4,6,True,False,Low,6.9500000000000455,Medium,Low,0
,280.1,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2012-11-11 04:00:00,304.0,4,6,True,False,Low,6.9500000000000455,Medium,Low,0
,280.1,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 04:00:00,304.0,4,6,True,False,Low,6.9500000000000455,Medium,Low,0
,279.9,0.0,0.0,90,Mist,mist,2012-11-11 05:00:00,462.0,5,6,True,False,Low,6.75,Medium,Low,0
,279.9,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2012-11-11 05:00:00,462.0,5,6,True,False,Low,6.75,Medium,Low,0
,279.9,0.0,0.0,90,Rain,light rain,2012-11-11 05:00:00,462.0,5,6,True,False,Low,6.75,Medium,Low,0
,279.79,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-11-11 06:00:00,793.0,6,6,True,False,Low,6.640000000000043,Medium,Low,0
,279.79,0.0,0.0,90,Mist,mist,2012-11-11 06:00:00,793.0,6,6,True,False,Low,6.640000000000043,Medium,Low,0
,279.79,0.0,0.0,90,Rain,heavy intensity rain,2012-11-11 06:00:00,793.0,6,6,True,False,Low,6.640000000000043,Medium,Low,0
,279.79,0.0,0.0,90,Rain,light rain,2012-11-11 06:00:00,793.0,6,6,True,False,Low,6.640000000000043,Medium,Low,0
,279.95,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 07:00:00,1120.0,7,6,True,False,Low,6.800000000000011,Medium,Low,0
,279.95,0.0,0.0,90,Mist,mist,2012-11-11 07:00:00,1120.0,7,6,True,False,Low,6.800000000000011,Medium,Low,0
,279.95,0.0,0.0,90,Rain,light rain,2012-11-11 07:00:00,1120.0,7,6,True,False,Low,6.800000000000011,Medium,Low,0
,279.91,0.0,0.0,90,Mist,mist,2012-11-11 08:00:00,1797.0,8,6,True,False,Low,6.760000000000048,Medium,Low,0
,279.91,0.0,0.0,90,Drizzle,drizzle,2012-11-11 08:00:00,1797.0,8,6,True,False,Low,6.760000000000048,Medium,Low,0
,280.43,0.0,0.0,90,Mist,mist,2012-11-11 09:00:00,2687.0,9,6,True,False,Medium,7.28000000000003,Medium,Low,0
,280.43,0.0,0.0,90,Rain,light rain,2012-11-11 09:00:00,2687.0,9,6,True,False,Medium,7.28000000000003,Medium,Low,0
,280.43,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 09:00:00,2687.0,9,6,True,False,Medium,7.28000000000003,Medium,Low,0
,280.43,0.0,0.0,90,Drizzle,drizzle,2012-11-11 09:00:00,2687.0,9,6,True,False,Medium,7.28000000000003,Medium,Low,0
,280.43,0.0,0.0,90,Rain,moderate rain,2012-11-11 09:00:00,2687.0,9,6,True,False,Medium,7.28000000000003,Medium,Low,0
,281.02,0.0,0.0,90,Mist,mist,2012-11-11 10:00:00,3961.0,10,6,True,False,Medium,7.8700000000000045,Medium,Low,0
,281.02,0.0,0.0,90,Rain,light rain,2012-11-11 10:00:00,3961.0,10,6,True,False,Medium,7.8700000000000045,Medium,Low,0
,282.05,0.0,0.0,90,Mist,mist,2012-11-11 11:00:00,4086.0,11,6,True,False,Medium,8.900000000000034,Medium,Low,0
,283.42,0.0,0.0,90,Mist,mist,2012-11-11 12:00:00,3710.0,12,6,True,False,Medium,10.270000000000039,Medium,Low,0
,283.42,0.0,0.0,90,Drizzle,drizzle,2012-11-11 12:00:00,3710.0,12,6,True,False,Medium,10.270000000000039,Medium,Low,0
,284.94,0.0,0.0,75,Mist,mist,2012-11-11 13:00:00,3733.0,13,6,True,False,Medium,11.79000000000002,Medium,Low,0
,284.94,0.0,0.0,75,Haze,haze,2012-11-11 13:00:00,3733.0,13,6,True,False,Medium,11.79000000000002,Medium,Low,0
,287.6,0.0,0.0,20,Haze,haze,2012-11-11 14:00:00,3666.0,14,6,True,False,Medium,14.450000000000045,Medium,Low,0
,287.6,0.0,0.0,20,Mist,mist,2012-11-11 14:00:00,3666.0,14,6,True,False,Medium,14.450000000000045,Medium,Low,0
,289.71,0.0,0.0,20,Haze,haze,2012-11-11 15:00:00,4012.0,15,6,True,False,Medium,16.560000000000002,Low,Low,0
,289.71,0.0,0.0,20,Mist,mist,2012-11-11 15:00:00,4012.0,15,6,True,False,Medium,16.560000000000002,Low,Low,0
,291.14,0.0,0.0,20,Mist,mist,2012-11-11 16:00:00,4169.0,16,6,True,False,Medium,17.99000000000001,Low,Low,0
,290.28,0.0,0.0,20,Mist,mist,2012-11-11 17:00:00,3636.0,17,6,True,False,Medium,17.129999999999995,Low,Low,0
,288.29,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2012-11-11 18:00:00,3390.0,18,6,True,False,Medium,15.140000000000043,Low,Low,0
,288.29,0.0,0.0,20,Mist,mist,2012-11-11 18:00:00,3390.0,18,6,True,False,Medium,15.140000000000043,Low,Low,0
,289.25,0.0,0.0,40,Mist,mist,2012-11-11 19:00:00,2660.0,19,6,True,False,Medium,16.100000000000023,Low,Low,0
,291.57,0.0,0.0,90,Clouds,overcast clouds,2012-11-11 20:00:00,2173.0,20,6,True,False,Medium,18.420000000000016,Low,Low,0
,291.28,0.0,0.0,87,Clear,sky is clear,2012-11-11 21:00:00,1924.0,21,6,True,False,Low,18.129999999999995,Low,Low,0
,288.12,0.0,0.0,87,Clear,sky is clear,2012-11-11 23:00:00,2863.0,23,6,True,False,Medium,14.970000000000027,Medium,Low,0
Veterans Day,288.12,0.0,0.0,87,Clear,sky is clear,2012-11-12 00:00:00,1000.0,0,0,False,False,Low,14.970000000000027,Medium,Low,1
,282.74,0.0,0.0,98,Clear,sky is clear,2012-11-12 01:00:00,352.0,1,0,False,False,Low,9.590000000000032,Medium,Low,0
,282.74,0.0,0.0,98,Clear,sky is clear,2012-11-12 02:00:00,263.0,2,0,False,False,Low,9.590000000000032,Medium,Low,0
,282.74,0.0,0.0,98,Clear,sky is clear,2012-11-12 03:00:00,341.0,3,0,False,False,Low,9.590000000000032,Medium,Low,0
,282.74,0.0,0.0,98,Clear,sky is clear,2012-11-12 04:00:00,761.0,4,0,False,False,Low,9.590000000000032,Medium,Low,0
,282.74,0.0,0.0,98,Clear,sky is clear,2012-11-12 05:00:00,2467.0,5,0,False,False,Medium,9.590000000000032,Medium,Low,0
,282.74,0.0,0.0,98,Clear,sky is clear,2012-11-12 06:00:00,5242.0,6,0,False,False,High,9.590000000000032,Medium,Low,0
,273.9,0.0,0.0,99,Clear,sky is clear,2012-11-12 07:00:00,5390.0,7,0,False,True,High,0.75,High,Low,0
,273.9,0.0,0.0,99,Clear,sky is clear,2012-11-12 08:00:00,2029.0,8,0,False,True,Low,0.75,High,Low,0
,273.9,0.0,0.0,99,Clear,sky is clear,2012-11-12 09:00:00,2096.0,9,0,False,True,Low,0.75,High,Low,0
,272.42,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 10:00:00,2892.0,10,0,False,False,Medium,-0.7299999999999613,High,Low,0
,272.09,0.0,0.0,90,Snow,heavy snow,2012-11-12 11:00:00,4245.0,11,0,False,False,Medium,-1.0600000000000023,High,Low,0
,272.09,0.0,0.0,90,Mist,mist,2012-11-12 11:00:00,4245.0,11,0,False,False,Medium,-1.0600000000000023,High,Low,0
,271.94,0.0,0.0,90,Snow,heavy snow,2012-11-12 12:00:00,4148.0,12,0,False,False,Medium,-1.2099999999999795,High,Low,0
,271.85,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 13:00:00,4362.0,13,0,False,False,Medium,-1.2999999999999545,High,Low,0
,271.4,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 14:00:00,4619.0,14,0,False,False,Medium,-1.75,High,Low,0
,271.25,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 15:00:00,4755.0,15,0,False,False,High,-1.8999999999999773,High,Low,0
,270.6,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 16:00:00,5187.0,16,0,False,True,High,-2.5499999999999545,High,Low,0
,270.07,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 17:00:00,5186.0,17,0,False,True,High,-3.079999999999984,High,Low,0
,269.76,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 18:00:00,3854.0,18,0,False,True,Medium,-3.3899999999999864,High,Low,0
,269.71,0.0,0.0,90,Clouds,overcast clouds,2012-11-12 19:00:00,2641.0,19,0,False,False,Medium,-3.4399999999999977,High,Low,0
,269.19,0.0,0.0,90,Snow,heavy snow,2012-11-12 20:00:00,2222.0,20,0,False,False,Medium,-3.9599999999999795,High,Low,0
,268.91,0.0,0.0,90,Snow,heavy snow,2012-11-12 21:00:00,1943.0,21,0,False,False,Low,-4.239999999999952,High,Low,0
,268.39,0.0,0.0,90,Snow,heavy snow,2012-11-12 22:00:00,1437.0,22,0,False,False,Low,-4.759999999999991,High,Low,0
,267.27,0.0,0.0,90,Snow,heavy snow,2012-11-12 23:00:00,2409.0,23,0,False,False,Medium,-5.8799999999999955,High,Low,0
,267.05,0.0,0.0,90,Snow,heavy snow,2012-11-13 00:00:00,905.0,0,1,False,False,Low,-6.099999999999966,High,Low,0
,266.64,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 01:00:00,367.0,1,1,False,False,Low,-6.509999999999991,High,Low,0
,266.58,0.0,0.0,90,Snow,heavy snow,2012-11-13 02:00:00,290.0,2,1,False,False,Low,-6.569999999999993,High,Low,0
,266.02,0.0,0.0,75,Clouds,broken clouds,2012-11-13 03:00:00,317.0,3,1,False,False,Low,-7.1299999999999955,High,Low,0
,265.93,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 04:00:00,775.0,4,1,False,False,Low,-7.21999999999997,High,Low,0
,266.15,0.0,0.0,20,Snow,heavy snow,2012-11-13 05:00:00,2571.0,5,1,False,False,Medium,-7.0,High,Low,0
,266.42,0.0,0.0,75,Snow,heavy snow,2012-11-13 06:00:00,5541.0,6,1,False,False,High,-6.729999999999961,High,Low,0
,266.85,0.0,0.0,90,Snow,heavy snow,2012-11-13 07:00:00,6529.0,7,1,False,True,High,-6.2999999999999545,High,Low,0
,266.86,0.0,0.0,90,Snow,heavy snow,2012-11-13 08:00:00,6242.0,8,1,False,True,High,-6.289999999999964,High,Low,0
,266.86,0.0,0.0,90,Mist,mist,2012-11-13 08:00:00,6242.0,8,1,False,True,High,-6.289999999999964,High,Low,0
,267.05,0.0,0.0,75,Snow,heavy snow,2012-11-13 09:00:00,5438.0,9,1,False,True,High,-6.099999999999966,High,Low,0
,267.81,0.0,0.0,75,Snow,heavy snow,2012-11-13 10:00:00,4656.0,10,1,False,False,Medium,-5.339999999999975,High,Low,0
,268.35,0.0,0.0,90,Snow,heavy snow,2012-11-13 11:00:00,4759.0,11,1,False,False,High,-4.7999999999999545,High,Low,0
,268.77,0.0,0.0,90,Snow,heavy snow,2012-11-13 12:00:00,4943.0,12,1,False,False,High,-4.3799999999999955,High,Low,0
,269.04,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 13:00:00,4924.0,13,1,False,False,High,-4.109999999999957,High,Low,0
,269.23,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 14:00:00,5409.0,14,1,False,False,High,-3.919999999999959,High,Low,0
,269.51,0.0,0.0,75,Clouds,broken clouds,2012-11-13 15:00:00,5664.0,15,1,False,False,High,-3.6399999999999864,High,Low,0
,269.24,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 16:00:00,6436.0,16,1,False,True,High,-3.909999999999968,High,Low,0
,269.06,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 17:00:00,6212.0,17,1,False,True,High,-4.089999999999975,High,Low,0
,268.35,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 18:00:00,4324.0,18,1,False,True,Medium,-4.7999999999999545,High,Low,0
,268.26,0.0,0.0,90,Clouds,overcast clouds,2012-11-13 19:00:00,2948.0,19,1,False,False,Medium,-4.889999999999986,High,Low,0
,268.21,0.0,0.0,75,Clouds,broken clouds,2012-11-13 20:00:00,2604.0,20,1,False,False,Medium,-4.939999999999998,High,Low,0
,267.91,0.0,0.0,20,Clouds,few clouds,2012-11-13 21:00:00,2192.0,21,1,False,False,Medium,-5.239999999999952,High,Low,0
,267.75,0.0,0.0,1,Clear,sky is clear,2012-11-13 22:00:00,1563.0,22,1,False,False,Low,-5.399999999999977,High,Low,0
,267.15,0.0,0.0,20,Clouds,few clouds,2012-11-13 23:00:00,1346.0,23,1,False,False,Low,-6.0,High,Low,0
,266.33,0.0,0.0,20,Clouds,few clouds,2012-11-14 00:00:00,535.0,0,2,False,False,Low,-6.819999999999993,High,Low,0
,265.99,0.0,0.0,1,Clear,sky is clear,2012-11-14 01:00:00,325.0,1,2,False,False,Low,-7.159999999999968,High,Low,0
,265.94,0.0,0.0,1,Clear,sky is clear,2012-11-14 02:00:00,252.0,2,2,False,False,Low,-7.2099999999999795,High,Low,0
,265.14,0.0,0.0,1,Clear,sky is clear,2012-11-14 03:00:00,361.0,3,2,False,False,Low,-8.009999999999991,High,Low,0
,264.61,0.0,0.0,1,Clear,sky is clear,2012-11-14 04:00:00,795.0,4,2,False,False,Low,-8.539999999999964,High,Low,0
,264.67,0.0,0.0,1,Clear,sky is clear,2012-11-14 05:00:00,2620.0,5,2,False,False,Medium,-8.479999999999961,High,Low,0
,264.82,0.0,0.0,1,Clear,sky is clear,2012-11-14 06:00:00,5730.0,6,2,False,False,High,-8.329999999999984,High,Low,0
,265.1,0.0,0.0,1,Clear,sky is clear,2012-11-14 07:00:00,6792.0,7,2,False,True,High,-8.049999999999955,High,Low,0
,266.4,0.0,0.0,1,Clear,sky is clear,2012-11-14 08:00:00,6199.0,8,2,False,True,High,-6.75,High,Low,0
,269.25,0.0,0.0,1,Clear,sky is clear,2012-11-14 09:00:00,5216.0,9,2,False,True,High,-3.8999999999999773,High,Low,0
,271.89,0.0,0.0,40,Clouds,scattered clouds,2012-11-14 10:00:00,4864.0,10,2,False,False,High,-1.259999999999991,High,Low,0
,272.77,0.0,0.0,1,Clear,sky is clear,2012-11-14 11:00:00,5477.0,11,2,False,False,High,-0.37999999999999545,High,Low,0
,275.0,0.0,0.0,1,Clear,sky is clear,2012-11-14 12:00:00,5654.0,12,2,False,False,High,1.8500000000000227,High,Low,0
,277.19,0.0,0.0,1,Clear,sky is clear,2012-11-14 13:00:00,5761.0,13,2,False,False,High,4.0400000000000205,High,Low,0
,277.92,0.0,0.0,1,Clear,sky is clear,2012-11-14 14:00:00,6131.0,14,2,False,False,High,4.770000000000039,High,Low,0
,278.95,0.0,0.0,75,Clouds,broken clouds,2012-11-14 15:00:00,6415.0,15,2,False,False,High,5.800000000000011,Medium,Low,0
,278.02,0.0,0.0,75,Clouds,broken clouds,2012-11-14 16:00:00,7189.0,16,2,False,True,High,4.8700000000000045,High,Low,0
,276.5,0.0,0.0,75,Clouds,broken clouds,2012-11-14 17:00:00,6968.0,17,2,False,True,High,3.3500000000000227,High,Low,0
,275.88,0.0,0.0,90,Clouds,overcast clouds,2012-11-14 18:00:00,5182.0,18,2,False,True,High,2.730000000000018,High,Low,0
,275.98,0.0,0.0,90,Clouds,overcast clouds,2012-11-14 19:00:00,3536.0,19,2,False,False,Medium,2.830000000000041,High,Low,0
